484,1/4개,3060002,파프리카
484,약간,3060002,팽이버섯
484,30g,3060001,새우
484,50g,3060001,오징어
484,30g,3060001,바지락
484,약간,3060002,날치알
484,1/4개,3060002,파프리카
484,약간,3060003,소금
484,약간,3060003,후춧가루
484,3큰술,3060003,굴소스
484,2공기,3060001,밥
484,약간,3060003,참기름
484,2큰술,3060003,청주
483,1/4통,3060002,양배추
483,30g,3060002,새우
483,30g,3060002,실파
483,4장,3060002,베이컨
483,약간,3060003,굴소스
483,약간,3060003,가쯔오브시
483,1/3개,3060002,양파
483,30g,3060002,팽이버섯
483,약간,3060003,소금
483,약간,3060003,후춧가루
483,3컵,3060001,밀가루
483,2컵,3060001,다시물
483,2개,3060001,계란
483,약간,3060003,마요네즈
482,1모,3060001,두부
482,1개,3060002,청고추
482,1개,3060002,홍고추
482,약간,3060003,소금
482,4큰술,3060003,굴소스
482,1/3컵,3060003,물
482,약간,3060003,참기름
482,1작은술,3060003,다진마늘
481,1/2포기,3060001,신김치
481,50g,3060001,돼지고기안심
481,500ml,3060002,청정원국선생
481,3개,3060002,표고버섯
481,약간,3060002,식용유
481,1개,3060002,청고추
481,약간,3060003,후춧가루
481,3큰술,3060003,맛술
481,1대,3060002,대파
480,50g,3060001,홍합
480,1봉,3060001,모시조개
480,1/4개,3060002,무
480,1개,3060002,홍고추
480,2뿌리,3060002,대파
480,50g,3060002,미나리
480,1큰술,3060003,고춧가루
480,2큰술,3060003,다진마늘
480,1큰술,3060003,다진생강
480,1작은술,3060003,고추장
480,약간,3060003,소금
480,약간,3060003,후춧가루
480,1장,3060002,다시마
480,1개,3060002,청고추
480,2마리,3060001,쭈꾸미
480,3큰술,3060003,간장
480,1/2마리,3060001,오징어
480,8마리,3060001,새우
480,1/2개,3060002,양파
479,4개,3060001,청고추
479,3개,3060001,홍고추
479,1개,3060002,오이
479,1/3개,3060002,당근
479,6마리,3060002,새우
479,약간,3060003,참기름
479,약간,3060003,후춧가루
479,3큰술,3060003,굴소스
479,4개,3060001,꽃빵
479,1개,3060002,새송이버섯
479,1작은술,3060003,청주
479,약간,3060002,포도씨유
478,약간,3060002,포도씨유
478,반모,3060001,두부
478,2개,3060001,파프리카
478,약간,3060002,식초
478,약간,3060003,소금
478,약간,3060003,후춧가루
478,약간,3060002,간장
478,30g,3060002,칵테일새우
477,1캔,3060001,참치통조림
477,1/3개,3060002,당근
477,1개,3060002,감자
477,2장,3060002,표고버섯
477,1컵,3060001,불린쌀
477,1/3개,3060002,애호박
477,약간,3060003,국간장
477,약간,3060003,깨소금
477,2줄기,3060002,실파
477,5컵,3060002,물
477,1장,3060002,다시마
477,약간,3060003,참기름
476,500g,3060001,닭
476,2큰술,3060003,맛술
476,3큰술,3060002,맛술
476,약간,3060002,소금
476,약간,3060002,후춧가루
476,20g,3060002,호두
476,1개,3060002,계란
476,6큰술,3060002,녹말가루
476,4큰술,3060002,튀김가루
476,1큰술,3060002,카레가루
476,3큰술,3060003,고추장
476,4큰술,3060003,토마토케첩
476,1큰술,3060003,물엿
476,1큰술,3060003,꿀
476,4큰술,3060003,물
476,3큰술,3060003,식초
476,2큰술,3060003,다진마늘
476,2큰술,3060003,고추기름
476,1/2컵,3060002,우유
475,1/2작은술,3060003,다진마늘
475,5컵,3060003,물
475,1큰술,3060003,국간장
475,약간,3060003,소금
475,약간,3060003,후춧가루
475,2컵,3060001,밀가루
475,5큰술,3060002,물
475,2큰술,3060002,된장
475,2개,3060001,표고버섯
475,1개,3060001,감자
475,1/2대,3060002,대파
475,1/4개,3060002,양파
475,1/4개,3060002,청고추
475,1/4개,3060002,홍고추
475,10마리,3060003,국물용멸치
475,1작은술,3060003,참기름
474,3쪽,3060001,닭가슴살
474,2장,3060002,양상추
474,2장,3060002,겨자잎
474,1/2개,3060002,양파
474,1/4개,3060002,당근
474,1/3개,3060002,오이
474,1개,3060002,마른고추
474,2큰술,3060003,허니머스터드
474,2큰술,3060003,레몬즙
474,2큰술,3060003,설탕
474,약간,3060003,소금
474,2큰술,3060003,청주
474,1큰술,3060003,다진마늘
474,1개,3060002,오렌지
473,1개,3060002,비트
473,1팩,3060001,절임무
473,1/2개,3060002,오이
473,2개,3060002,게맛살
473,1개,3060002,파프리카
473,6장,3060002,네모난햄
473,1큰술,3060003,레몬즙
473,2개,3060002,계란
473,2와1/2큰술,3060003,땅콩버터
473,1큰술,3060003,꿀
473,1큰술,3060003,설탕
473,1과1/2큰술,3060003,식초
473,1큰술,3060003,깨소금
473,1팩,3060002,무순
472,1대,3060001,돼지등갈비
472,1개,3060002,샐러리
472,1/2개,3060002,양파
472,2쪽,3060002,마늘
472,약간,3060003,후춧가루
472,1T,3060003,레드와인
472,2T,3060003,올리브오일
472,약간,3060003,소금
472,2T,3060003,바베큐소스
471,100g,3060001,부추
471,3큰술,3060001,올리브오일
471,1큰술,3060003,[양념장] 다진파
471,1/2큰술,3060003,다진마늘
471,1작은술,3060003,통깨
471,1큰술,3060003,식초
471,1/2큰술,3060003,고춧가루
471,1/2큰술,3060003,설탕
471,1큰술,3060003,간장
470,30g,3060001,팽이버섯
470,2큰술,3060002,식용유
470,1/2개,3060002,청피망
470,1/2개,3060002,홍피망
470,1큰술,3060003,간장
470,3장,3060001,표고버섯
470,1/2작은술,3060003,다진마늘
470,1/2작은술,3060003,참기름
470,약간,3060003,소금
470,약간,3060003,후춧가루
470,60g,3060001,느타리버섯
470,1/2작은술,3060003,설탕
469,2개,3060001,가지
469,20g,3060001,부추
469,1큰술,3060003,다진파
469,1/2큰술,3060003,다진마늘
469,1큰술,3060003,소금
469,1큰술,3060001,고춧가루
469,2/3큰술,3060003,액젓
469,1작은술,3060003,설탕
469,1작은술,3060003,다진생강
468,4장,3060001,상추
468,2큰술,3060001,미소된장
468,약간,3060002,실파
468,한줌,3060003,가다랑이포
468,1/4모,3060002,두부
468,1장,3060003,다시마
467,200g,3060001,파스타
467,1과1/2컵,3060001,생크림
467,1/2개,3060002,양파
467,약간,3060003,후춧가루
467,1작은술,3060003,다진마늘
467,6장,3060002,베이컨
467,1/2컵,3060001,우유
467,2큰술,3060002,버터
467,약간,3060003,소금
466,5컵,3060001,멥쌀가루
466,4~5큰술,3060002,물
466,약간,3060003,소금
466,1/3개,3060001,단호박
466,1컵,3060001,녹두
466,3~4큰술,3060002,설탕
465,2컵,3060001,토란탕
465,6장,3060002,표고버섯
465,200g,3060001,닭고기
465,1/4대,3060002,우엉
465,1개,3060002,당근
465,약간,3060003,식용유
465,1큰술,3060003,맛술
465,약간,3060003,설탕
465,약간,3060003,생강즙
465,약간,3060003,청주
465,3큰술,3060003,간장
464,100g,3060001,시금치나물
464,100g,3060001,도라지나물
464,100g,3060001,고사리나물
464,100g,3060001,고기산적
464,레서피참조,3060003,소스
464,4장,3060002,깻잎
